quanta_author,quanta_pub_date,quanta_title,arxiv_id,title,authors,original_submission_date,most_recent_update_date,primary_subject,secondary_subject,primary-MSC,secondary_MSC
['Adam Becker'],2021-09-07,One Lab’s Quest to Build Space-Time Out of Quantum Particles,1605.01061,$p$-adic AdS/CFT,"['Parikh, Sarthak', 'Samberg, Andreas', 'Knaute, Johannes', 'Gubser, Steven S.', 'Witaszczyk, Przemek']",2016/05/03,2016/05/09,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Adam Becker'],2021-09-07,One Lab’s Quest to Build Space-Time Out of Quantum Particles,1905.11430,Treelike interactions and fast scrambling with cold atoms,"['Daley, Andrew J.', 'Buyskikh, Anton S.', 'Schleier-Smith, Monika', 'Hashizume, Tomohiro', 'Davis, Emily J.', 'Bentsen, Gregory', 'Gubser, Steven S.']",2019/05/27,2020/05/08,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Adam Becker'],2021-09-07,One Lab’s Quest to Build Space-Time Out of Quantum Particles,2106.04070,Programmable Interactions and Emergent Geometry in an Atomic Array,"['Schleier-Smith, Monika', 'Davis, Emily J.', 'Wienand, Julian F.', 'Kunkel, Philipp', 'Cooper, Eric S.', 'Periwal, Avikar']",2021/06/08,2021/06/08,['Quantum Physics (quant-ph)'],['Quantum Gases (cond-mat.quant-gas)'],[],[]
['Charlie Wood'],2022-04-07,Fermilab Says Particle Is Heavy Enough to Break the Standard Model,1701.07240,Measurement of the $W$-boson mass in pp collisions at $\sqrt{s}=7$ TeV with the ATLAS detector,['ATLAS Collaboration'],2017/01/25,2018/11/07,['High Energy Physics - Experiment (hep-ex)'],[],[],[]
['Charlie Wood'],2022-04-07,Fermilab Says Particle Is Heavy Enough to Break the Standard Model,1203.0275,Precise measurement of the W-boson mass with the CDF II detector,"['Aaltonen, T.']",2012/03/01,2012/03/01,['High Energy Physics - Experiment (hep-ex)'],[],[],[]
['Charlie Wood'],2022-04-07,Fermilab Says Particle Is Heavy Enough to Break the Standard Model,2203.15710,"Interdependence of the new ""MUON G-2"" Result and the $W$-Boson Mass","['Bagnaschi, E.', 'Weiglein, G.', 'Chakraborti, M.', 'Heinemeyer, S.', 'Saha, I.']",2022/03/29,2022/04/18,['High Energy Physics - Phenomenology (hep-ph)'],[],[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,2209.03105,Hot Earth or Young Venus? A nearby transiting rocky planet mystery,"['Kasting, J.', 'Delrez, L.', 'Payne, R. C.', 'Lin, Z.', 'Kaltenegger, L.']",2022/09/07,2022/11/28,['Earth and Planetary Astrophysics (astro-ph.EP)'],['Instrumentation and Methods for Astrophysics (astro-ph.IM)'],[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,1009.1355,Detecting Volcanism on Extrasolar Planets,"['Sasselov, D. D.', 'Kaltenegger, L.', 'Henning, W. G.']",2010/09/07,2010/09/07,['Earth and Planetary Astrophysics (astro-ph.EP)'],"['Instrumentation and Methods for Astrophysics (astro-ph.IM)', 'Solar and Stellar Astrophysics (astro-ph.SR)']",[],[]
['Joshua Sokol'],2022-11-03,A Dream of Discovering Alien Life Finds New Hope,0906.2193,Detecting planetary geochemical cycles on exoplanets: Atmospheric signatures and the case of SO2,"['Kaltenegger, L.', 'Sasselov, D.']",2009/06/11,2009/11/17,['Earth and Planetary Astrophysics (astro-ph.EP)'],['Instrumentation and Methods for Astrophysics (astro-ph.IM)'],[],[]
['Natalie Wolchover'],2021-02-24,Decades-Long Quest Reveals Details of the Proton’s Inner Antimatter,1509.07988,The Drell-Yan process as a testing ground for parton distributions up to LHC,"['Basso, Eduardo', 'Bourrely, Claude', 'Soffer, Jacques', 'Pasechnik, Roman']",2015/09/26,2016/03/13,['High Energy Physics - Phenomenology (hep-ph)'],[],[],[]
['Sabine Hossenfelder'],2018-01-08,Why an Old Theory of Everything Is Gaining New Life,1410.4411,Consistency of matter models with asymptotically safe quantum gravity,"['Percacci, Roberto', 'Eichhorn, Astrid', 'Donà, P.']",2014/10/16,2014/10/16,['General Relativity and Quantum Cosmology (gr-qc)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Sabine Hossenfelder'],2018-01-08,Why an Old Theory of Everything Is Gaining New Life,1707.01107,Top mass from asymptotic safety,"['Eichhorn, Astrid', 'Held, Aaron']",2017/07/04,2017/12/15,['High Energy Physics - Theory (hep-th)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Phenomenology (hep-ph)']",[],[]
['Evelyn Lamb'],2019-02-20,Möbius Strips Defy a Link With Infinity,1810.04089,"A note on O. Frolkina's paper ""Pairwise disjoint Moebius bands in space""","['Melikhov, Sergey A.']",2018/10/07,2019/10/29,['Geometric Topology (math.GT)'],[],[],[]
['Erica Klarreich'],2015-11-24,‘Outsiders’ Crack 50-Year-Old Math Problem,1407.4768,Consequences of the Marcus/Spielman/Stivastava solution to the Kadison-Singer Problem,"['Casazza, Peter G.']",2014/07/17,2015/01/05,['Functional Analysis (math.FA)'],[],"42A05, 42A10, 42A16, 43A50, 46B03, 46B07, 46L05",[]
['Erica Klarreich'],2015-11-24,‘Outsiders’ Crack 50-Year-Old Math Problem,1306.3969,Interlacing Families II: Mixed Characteristic Polynomials and the Kadison-Singer Problem,"['Marcus, Adam', 'Spielman, Daniel A', 'Srivastava, Nikhil']",2013/06/17,2014/04/14,['Combinatorics (math.CO)'],"['Functional Analysis (math.FA)', 'Operator Algebras (math.OA)']",[],[]
['Erica Klarreich'],2015-11-24,‘Outsiders’ Crack 50-Year-Old Math Problem,math/0510024,The Kadison-Singer Problem in Mathematics and Engineering,"['Fickus, Matt', 'Weber, Eric', 'Casazza, Peter G.', 'Tremain, Janet C.']",2005/10/03,2006/02/27,['Functional Analysis (math.FA)'],[],42C15; 46B03; 46C05; 47A05; 46L05; 46L10,[]
['Erica Klarreich'],2015-11-24,‘Outsiders’ Crack 50-Year-Old Math Problem,math/0209078,The Kadison-Singer problem in discrepancy theory,"['Weaver, Nik']",2002/09/07,2002/09/07,['Combinatorics (math.CO)'],"['Functional Analysis (math.FA)', 'Operator Algebras (math.OA)']","05A99, 11K38, 46L05",[]
['Erica Klarreich'],2015-11-24,‘Outsiders’ Crack 50-Year-Old Math Problem,1412.1143,The Kadison-Singer Problem for Strongly Rayleigh Measures and Applications to Asymmetric TSP,"['Anari, Nima', 'Gharan, Shayan Oveis']",2014/12/03,2015/07/22,['Data Structures and Algorithms (cs.DS)'],"['Combinatorics (math.CO)', 'Probability (math.PR)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,2107.13571,Observation of Time-Crystalline Eigenstate Order on a Quantum Processor,"['Jeffrey, Evan', 'Isakov, Sergei V.', 'Eppens, Daniel', 'Fowler, Austin G.', 'Gross, Jonathan', 'Newman, Michael', 'Huggins, William J.', 'Neill, Charles', 'Farhi, Edward', 'Iveland, Justin', 'Sondhi, S. L.', 'Mohseni, Masoud', 'Boixo, Sergio', 'Kitaev, Alexei', 'Kafri, Dvir', 'Arya, Kunal', 'Smelyanskiy, Vadim', 'Greene, Ami', 'Bardin, Joseph C.', 'Hilton, Jeremy', 'Ippoliti, Matteo', 'McClean, Jarrod R.', 'Khemani, Vedika', 'Kostritsa, Fedor', 'Petukhov, Andre', 'Collins, Roberto', 'Huang, Trent', 'Jones, Cody', 'Buckley, Bob B.', 'Harrigan, Matthew P.', 'Moessner, Roderich', 'Bourassa, Alexandre', 'Lee, Kenny', 'Landhuis, David', 'Korotkov, Alexander N.', 'Chen, Zijun', 'Arute, Frank', 'Satzinger, Kevin J.', 'Giustina, Marissa', 'Trevithick, Matthew D.', 'Jiang, Zhang', 'Dunsworth, Andrew', 'Miao, Kevin C.', 'White, Theodore', 'Bengtsson, Andreas', 'Kelly, Julian', 'Roushan, Pedram', 'Ostby, Eric', 'Gidney, Craig', ""Brien, Thomas E. O\\'"", 'Locharla, Aditya', 'Villalonga, Benjamin', 'Khattar, Tanuj', 'Rubin, Nicholas C.', 'Sank, Daniel', 'Neven, Hartmut', 'Montazeri, Shirin', 'Demura, Sean', 'Chen, Yu', 'Yao, Z. Jamie', 'Debroy, Dripto', 'McEwen, Matt', 'Martin, Orion', 'Erickson, Catherine', 'Hong, Sabrina', 'Brill, Leon', 'Opremcak, Alex', 'Courtney, William', 'Derk, Alan R.', 'Su, Yuan', 'Pato, Balint', 'Harrington, Sean D.', 'Bushnell, Nicholas', 'Shvarts, Vladimir', 'McCourt, Trevor', 'Chiaro, Benjamin', 'Neeley, Matthew', 'Zalcman, Adam', 'Lucero, Erik', 'Buell, David A.', 'Ioffe, L. B.', 'Lee, Joonho', 'Yoo, Juhwan', 'Naaman, Ofer', 'Mi, Xiao', 'Yeh, Ping', 'Kechedzhi, Kostyantyn', 'Foxen, Brooks', 'Szalay, Marco', 'Babbush, Ryan', 'Megrant, Anthony', 'Basso, Joao', 'Ho, Alan', 'Strain, Doug', 'Bilmes, Alexander', 'Kim, Seon', 'Broughton, Michael', 'Quintana, Chris', 'Atalaya, Juan', 'Burkett, Brian', 'Klimov, Paul V.', 'Huff, Ashley', 'Laptev, Pavel', 'Mruczkiewicz, Wojciech', 'Niu, Murphy Yuezhen']",2021/07/28,2021/08/11,['Quantum Physics (quant-ph)'],"['Disordered Systems and Neural Networks (cond-mat.dis-nn)', 'Statistical Mechanics (cond-mat.stat-mech)', 'Strongly Correlated Electrons (cond-mat.str-el)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,2107.00736,Observation of a many-body-localized discrete time crystal with a programmable spin-based quantum simulator,"['Abobeih, M. H.', 'Randall, J.', 'van der Gronden, F. V.', 'Galicia, A.', 'Markham, M.', 'Twitchen, D. J.', 'Yao, N. Y.', 'Machado, F.', 'Bradley, C. E.', 'Taminiau, T. H.']",2021/07/01,2021/07/01,['Quantum Physics (quant-ph)'],"['Disordered Systems and Neural Networks (cond-mat.dis-nn)', 'Mesoscale and Nanoscale Physics (cond-mat.mes-hall)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,2007.11602,Many-body physics in the NISQ era: quantum programming a discrete time crystal,"['Kechedzhi, Kostyantyn', 'Ippoliti, Matteo', 'Sondhi, S. L.', 'Khemani, Vedika', 'Moessner, Roderich']",2020/07/22,2021/09/23,['Disordered Systems and Neural Networks (cond-mat.dis-nn)'],"['Strongly Correlated Electrons (cond-mat.str-el)', 'Quantum Physics (quant-ph)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,1410.2143,Absence of Quantum Time Crystals,"['Oshikawa, Masaki', 'Watanabe, Haruki']",2014/10/08,2015/06/18,['Statistical Mechanics (cond-mat.stat-mech)'],"['Other Condensed Matter (cond-mat.other)', 'High Energy Physics - Theory (hep-th)', 'Mathematical Physics (math-ph)', 'Quantum Physics (quant-ph)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,cond-mat/0506617,Metal-insulator transition in a weakly interacting many-electron system with localized single-particle states,"['Aleiner, I. L.', 'Basko, D. M.', 'Altshuler, B. L.']",2005/06/23,2005/08/15,['Mesoscale and Nanoscale Physics (cond-mat.mes-hall)'],['Disordered Systems and Neural Networks (cond-mat.dis-nn)'],[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,1508.03344,On the phase structure of driven quantum systems,"['Moessner, Roderich', 'Sondhi, S. L.', 'Khemani, Vedika', 'Lazarides, Achilleas']",2015/08/13,2015/08/13,['Disordered Systems and Neural Networks (cond-mat.dis-nn)'],['Strongly Correlated Electrons (cond-mat.str-el)'],[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,1603.08001,Floquet Time Crystals,"['Else, Dominic V.', 'Bauer, Bela', 'Nayak, Chetan']",2016/03/25,2016/06/08,['Disordered Systems and Neural Networks (cond-mat.dis-nn)'],"['Statistical Mechanics (cond-mat.stat-mech)', 'Strongly Correlated Electrons (cond-mat.str-el)', 'Quantum Physics (quant-ph)']",[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,2005.06787,Classical Simulation of Quantum Supremacy Circuits,"['Huang, Cupjin', 'Zhang, Fang', 'Szegedy, Mario', 'Shi, Yaoyun', 'Cai, Junjie', 'Yu, Huanjun', 'Tian, Zhengxiong', 'Wu, Junyin', 'Chen, Jianxin', 'Xu, Haihong', 'Gao, Xun', 'Newman, Michael', 'Yuan, Bo']",2020/05/14,2020/05/14,['Quantum Physics (quant-ph)'],[],[],[]
['Natalie Wolchover'],2021-07-30,Eternal Change for No Energy: A Time Crystal Finally Made Real,2107.00736,Observation of a many-body-localized discrete time crystal with a programmable spin-based quantum simulator,"['Abobeih, M. H.', 'Randall, J.', 'van der Gronden, F. V.', 'Galicia, A.', 'Markham, M.', 'Twitchen, D. J.', 'Yao, N. Y.', 'Machado, F.', 'Bradley, C. E.', 'Taminiau, T. H.']",2021/07/01,2021/07/01,['Quantum Physics (quant-ph)'],"['Disordered Systems and Neural Networks (cond-mat.dis-nn)', 'Mesoscale and Nanoscale Physics (cond-mat.mes-hall)']",[],[]
['Grant Sanderson'],2020-01-21,How Pi Connects Colliding Blocks to a Quantum Search Algorithm,1912.02207,Playing Pool with $|\psi \rangle$: from Bouncing Billiards to Quantum Search,"['Brown, Adam R.']",2019/12/04,2020/10/30,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Grant Sanderson'],2020-01-21,How Pi Connects Colliding Blocks to a Quantum Search Algorithm,quant-ph/9605043,A fast quantum mechanical algorithm for database search,"['Grover, Lov K.']",1996/05/29,1996/11/19,['Quantum Physics (quant-ph)'],[],[],[]
['Shannon Hall'],2018-05-16,A New World’s Extraordinary Orbit Points to Planet Nine,1805.05355,Discovery and Dynamical Analysis of an Extreme Trans-Neptunian Object with a High Orbital Inclination,"['Gruendl, R. A.', 'Napier, K.', 'Frieman, J.', 'Hollowood, D. L.', 'Marshall, J. L.', 'Brooks, D.', 'Hamilton, S. J.', 'Walker, A. R.', 'Smith, M.', 'Bertin, E.', 'Doel, P.', 'Honscheid, K.', 'Fosalba, P.', 'Franson, K.', 'da Costa, L. N.', 'Kuehn, K.', 'Plazas, A. A.', 'James, D. J.', 'Adams, F.', 'Garcia-Bellido, J.', 'Becker, J. C.', 'Menanteau, F.', 'Flaugher, B.', 'Hartley, W. G.', 'Bernstein, G. M.', 'Gruen, D.', 'Maia, M. A. G.', 'Ogando, R. L. C.', 'Swanson, M. E. C.', 'Zullo, L.', 'Smith, R. C.', 'Sobreira, F.', 'Sanchez, E.', ""D'Andrea, C. B."", 'Sevilla-Noarbe, I.', 'March, M.', 'Kind, M. Carrasco', 'Sako, M.', 'Eifler, T. F.', 'Abdalla, F. B.', 'Suchyta, E.', 'Allam, S.', 'Millholland, S.', 'Wester, W.', 'Gutierrez, G.', 'Gaztanaga, E.', 'Gschwend, J.', 'Carretero, J.', 'Schindler, R.', 'Davis, C.', 'De Vicente, J.', 'Cunha, C. E.', 'Lin, Hsing Wen', 'Soares-Santos, M.', 'Khain, T.', 'Rosell, A. Carnero', 'Bernardinelli, P.', 'Scarpine, V.', 'Gerdes, D. W.', 'Miquel, R.', 'Annis, J.', 'Diehl, H. T.', 'Avila, S.', 'Kuropatkin, N.', 'Markwardt, L.']",2018/05/14,2018/08/06,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Shannon Hall'],2018-05-16,A New World’s Extraordinary Orbit Points to Planet Nine,1601.05438,Evidence for a Distant Giant Planet in the Solar System,"['Brown, Michael E.', 'Batygin, Konstantin']",2016/01/20,2016/01/20,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,1503.03585,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,"['Weiss, Eric A.', 'Maheswaranathan, Niru', 'Sohl-Dickstein, Jascha', 'Ganguli, Surya']",2015/03/12,2015/11/18,['Machine Learning (cs.LG)'],"['Disordered Systems and Neural Networks (cond-mat.dis-nn)', 'Neurons and Cognition (q-bio.NC)', 'Machine Learning (stat.ML)']",[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,1907.05600,Generative Modeling by Estimating Gradients of the Data Distribution,"['Ermon, Stefano', 'Song, Yang']",2019/07/12,2020/10/10,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,2006.11239,Denoising Diffusion Probabilistic Models,"['Abbeel, Pieter', 'Jain, Ajay', 'Ho, Jonathan']",2020/06/19,2020/12/16,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Nick Thieme'],2022-01-19,Computer Scientists Eliminate Pesky Quantum Computations,2006.03530,Eliminating Intermediate Measurements in Space-Bounded Quantum Computation,"['Fefferman, Bill', 'Remscrim, Zachary']",2020/06/05,2021/03/03,['Computational Complexity (cs.CC)'],['Quantum Physics (quant-ph)'],[],[]
['Nick Thieme'],2022-01-19,Computer Scientists Eliminate Pesky Quantum Computations,1604.01384,A Complete Characterization of Unitary Quantum Space,"['Fefferman, Bill', 'Lin, Cedric Yen-Yu']",2016/04/05,2016/11/21,['Quantum Physics (quant-ph)'],['Computational Complexity (cs.CC)'],[],[]
['Nick Thieme'],2022-01-19,Computer Scientists Eliminate Pesky Quantum Computations,2006.04880,Quantum Logspace Algorithm for Powering Matrices with Bounded Norm,"['Zhan, Wei', 'Raz, Ran', 'Girish, Uma']",2020/06/08,2021/05/06,['Computational Complexity (cs.CC)'],['Quantum Physics (quant-ph)'],[],[]
['Nick Thieme'],2022-01-19,Computer Scientists Eliminate Pesky Quantum Computations,2106.11877,Eliminating Intermediate Measurements using Pseudorandom Generators,"['Raz, Ran', 'Girish, Uma']",2021/06/22,2021/08/28,['Quantum Physics (quant-ph)'],['Computational Complexity (cs.CC)'],[],[]
['Frank Wilczek'],2015-09-10,Einstein’s Parable of Quantum Insanity,1508.05949,Experimental loophole-free violation of a Bell inequality using entangled electron spins separated by 1.3 km,"['Kalb, N.', 'Twitchen, D. J.', 'Amaya, W.', 'Ruitenberg, J.', 'Elkouss, D.', 'Hensen, B.', 'Bernien, H.', 'Reiserer, A.', 'Schouten, R. N.', 'Dréau, A. E.', 'Blok, M. S.', 'Mitchell, M. W.', 'Vermeulen, R. F. L.', 'Taminiau, T. H.', 'Markham, M.', 'Wehner, S.', 'Hanson, R.', 'Pruneri, V.', 'Abellán, C.']",2015/08/24,2015/08/24,['Quantum Physics (quant-ph)'],[],[],[]
['Kevin Hartnett'],2018-05-23,A Classical Math Problem Gets Pulled Into the Modern World,1706.02586,DSOS and SDSOS Optimization: More Tractable Alternatives to Sum of Squares and Semidefinite Optimization,"['Majumdar, Anirudha', 'Ahmadi, Amir Ali']",2017/06/08,2018/08/29,['Optimization and Control (math.OC)'],"['Data Structures and Algorithms (cs.DS)', 'Systems and Control (eess.SY)', 'Machine Learning (stat.ML)']",[],[]
['Kevin Hartnett'],2018-05-23,A Classical Math Problem Gets Pulled Into the Modern World,1706.02586,DSOS and SDSOS Optimization: More Tractable Alternatives to Sum of Squares and Semidefinite Optimization,"['Majumdar, Anirudha', 'Ahmadi, Amir Ali']",2017/06/08,2018/08/29,['Optimization and Control (math.OC)'],"['Data Structures and Algorithms (cs.DS)', 'Systems and Control (eess.SY)', 'Machine Learning (stat.ML)']",[],[]
['Anil Ananthaswamy'],2021-11-15,"To Be Energy-Efficient, Brains Predict Their Perceptions",1605.08104,Deep Predictive Coding Networks for Video Prediction and Unsupervised Learning,"['Kreiman, Gabriel', 'Lotter, William', 'Cox, David']",2016/05/25,2017/03/01,['Machine Learning (cs.LG)'],"['Artificial Intelligence (cs.AI)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Neural and Evolutionary Computing (cs.NE)', 'Neurons and Cognition (q-bio.NC)']",[],[]
['Natalie Wolchover'],2013-07-23,"As Machines Get Smarter, Evidence They Learn Like Us",1301.0050,Higher Order Correlations within Cortical Layers Dominate Functional Connectivity in Microcolumns,"['Köster, Urs', 'Olshausen, Bruno A.', 'Sohl-Dickstein, Jascha', 'Gray, Charles M.']",2013/01/01,2013/01/01,['Neurons and Cognition (q-bio.NC)'],[],[],[]
['Natalie Wolchover'],2017-06-27,Planet Nine Is Put on Trial in Absentia,1601.05438,Evidence for a Distant Giant Planet in the Solar System,"['Brown, Michael E.', 'Batygin, Konstantin']",2016/01/20,2016/01/20,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Natalie Wolchover'],2017-06-27,Planet Nine Is Put on Trial in Absentia,1607.03963,Solar Obliquity Induced by Planet Nine,"['Brown, Michael E.', 'Batygin, Konstantin', 'Bailey, Elizabeth']",2016/07/14,2016/07/20,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Natalie Wolchover'],2017-06-27,Planet Nine Is Put on Trial in Absentia,1706.05348,OSSOS VI. Striking Biases in the detection of large semimajor axis Trans-Neptunian Objects,"['Kavelaars, JJ', 'Lawler, Samantha', 'Jakubik, Marian', 'Shankman, Cory', 'Bannister, Michele', 'Gladman, Brett', 'Kaib, Nathan', 'Petit, Jean-Marc', 'Volk, Kathryn', 'Alexandersen, Mike', 'Chen, Ying-Tung', 'Gwyn, Stephen']",2017/06/16,2017/06/19,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Natalie Wolchover'],2017-06-27,Planet Nine Is Put on Trial in Absentia,1706.04175,Observational bias and the clustering of distant eccentric Kuiper belt objects,"['Brown, Michael E.']",2017/06/13,2017/06/13,['Earth and Planetary Astrophysics (astro-ph.EP)'],[],[],[]
['Marcus Woo'],2018-09-25,‘Quantum Atmospheres’ May Reveal Secrets of Matter,1809.01692,Quantum Atmospherics for Materials Diagnosis,"['Wilczek, Frank', 'Jiang, Qing-Dong']",2018/09/05,2019/05/28,['Mesoscale and Nanoscale Physics (cond-mat.mes-hall)'],['Materials Science (cond-mat.mtrl-sci)'],[],[]
